rbo_source,rbo_target,rbo_balanced,bill,leader,follower,q_leader,q_follower,lag_quarters,is_bill_directed,shared_lobbyist_count,shared_firm_count,shared_lobbyists,shared_firms,is_lobbyist_mediated,is_firm_mediated,is_any_mediated,net_lob_connected,net_firm_connected,net_any_connected
GRAPHIC PACKAGING HOLDING,WESTROCK,1,H.R.2960,,,2,2,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,H.R.2028,,,1,1,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,S.2371,,,1,1,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,H.R.2740,,,2,2,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,S.1460,,,1,1,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,H.R.5055,,,1,1,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,S.2975,,,1,1,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,H.R.5906,,,5,5,0,False,1,1,"Colling, Terese","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,S.1396,,,2,2,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,H.R.3266,,,1,1,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,S.3263,,,5,5,0,False,1,1,"Colling, Terese","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,H.R.5115,,,5,5,0,False,1,1,"Colling, Terese","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WESTROCK,1,H.R.5895,,,1,1,0,False,2,1,"Colling, Terese|McPoland, Frances","Colling, Swift & Hynes",True,True,True,False,True,True
GRAPHIC PACKAGING HOLDING,WHIRLPOOL,0,S.1982,GRAPHIC PACKAGING HOLDING,WHIRLPOOL,2,4,2,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HARTFORD FINANCIAL SERVICES,1,S.1005,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HARTFORD FINANCIAL SERVICES,1,H.R.1043,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HARTFORD FINANCIAL SERVICES,1,H.R.1994,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HARTFORD FINANCIAL SERVICES,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HARTFORD FINANCIAL SERVICES,1,S.460,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HCA HEALTHCARE,0,S.1895,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HCA HEALTHCARE,0,H.R.1384,HCA HEALTHCARE,GUARDIAN LIFE INS. CO. OF AMERICA,1,3,2,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HEWLETT PACKARD ENTERPRISE,0,S.788,GUARDIAN LIFE INS. CO. OF AMERICA,HEWLETT PACKARD ENTERPRISE,1,4,3,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HEWLETT PACKARD ENTERPRISE,0,H.R.5,GUARDIAN LIFE INS. CO. OF AMERICA,HEWLETT PACKARD ENTERPRISE,1,4,3,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HOME DEPOT,1,H.R.1185,GUARDIAN LIFE INS. CO. OF AMERICA,HOME DEPOT,2,4,2,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HOME DEPOT,1,H.R.2474,HOME DEPOT,GUARDIAN LIFE INS. CO. OF AMERICA,2,8,6,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HONEYWELL INTERNATIONAL,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HUMANA,0,S.1895,GUARDIAN LIFE INS. CO. OF AMERICA,HUMANA,2,8,6,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HUMANA,0,H.R.3,,,3,3,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HUMANA,0,S.172,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HUMANA,0,H.R.1398,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,HUNTSMAN,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,IBM,1,S.1895,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,IBM,1,S.788,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,IBM,1,H.R.5,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,IBM,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,INTERNATIONAL PAPER,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,JOHNSON & JOHNSON,0,H.R.3,GUARDIAN LIFE INS. CO. OF AMERICA,JOHNSON & JOHNSON,3,4,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,JOHNSON & JOHNSON,0,H.R.5,GUARDIAN LIFE INS. CO. OF AMERICA,JOHNSON & JOHNSON,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,JONES FINANCIAL (EDWARD JONES),0,H.R.1007,JONES FINANCIAL (EDWARD JONES),GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,JONES FINANCIAL (EDWARD JONES),0,H.R.1994,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,JONES FINANCIAL (EDWARD JONES),0,H.R.925,,,7,7,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,JONES FINANCIAL (EDWARD JONES),0,S.1431,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,JONES FINANCIAL (EDWARD JONES),0,S.972,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,JPMORGAN CHASE & CO.,0,S.1431,GUARDIAN LIFE INS. CO. OF AMERICA,JPMORGAN CHASE & CO.,2,6,4,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,JPMORGAN CHASE & CO.,0,H.R.1994,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,KEYCORP,1,S.2155,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,LABORATORY CORP. OF AMERICA,1,S.1895,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,LINCOLN NATIONAL,0,H.R.1185,LINCOLN NATIONAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,LINCOLN NATIONAL,0,H.R.1007,LINCOLN NATIONAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,LINCOLN NATIONAL,0,H.R.1994,GUARDIAN LIFE INS. CO. OF AMERICA,LINCOLN NATIONAL,1,3,2,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,LINCOLN NATIONAL,0,S.972,LINCOLN NATIONAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MAGELLAN HEALTH,1,S.1895,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MAGELLAN HEALTH,1,H.R.3,,,3,3,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MASSACHUSETTS MUTUAL LIFE INSURANCE,0,S.972,MASSACHUSETTS MUTUAL LIFE INSURANCE,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MASSACHUSETTS MUTUAL LIFE INSURANCE,0,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MCKESSON,0,H.R.3,GUARDIAN LIFE INS. CO. OF AMERICA,MCKESSON,3,7,4,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MERCK,0,S.1895,GUARDIAN LIFE INS. CO. OF AMERICA,MERCK,2,5,3,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MERCK,0,H.R.3,,,3,3,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,METLIFE,1,H.R.2181,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,METLIFE,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MICROSOFT,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MOLINA HEALTHCARE,1,S.1895,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MOLINA HEALTHCARE,1,S.172,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MOLINA HEALTHCARE,1,H.R.1398,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MORGAN STANLEY,0,S.460,GUARDIAN LIFE INS. CO. OF AMERICA,MORGAN STANLEY,1,5,4,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MORGAN STANLEY,0,H.R.1043,GUARDIAN LIFE INS. CO. OF AMERICA,MORGAN STANLEY,1,5,4,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,H.R.1007,MUTUAL OF OMAHA INSURANCE,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,H.R.2474,MUTUAL OF OMAHA INSURANCE,GUARDIAN LIFE INS. CO. OF AMERICA,4,8,4,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,H.R.1994,GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,H.R.1185,GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,2,6,4,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,S.1431,GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,2,6,4,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,S.1895,GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,2,5,3,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,S.972,MUTUAL OF OMAHA INSURANCE,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,H.R.1398,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,S.172,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,0,H.R.3,GUARDIAN LIFE INS. CO. OF AMERICA,MUTUAL OF OMAHA INSURANCE,3,5,2,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NATIONWIDE,0,S.972,NATIONWIDE,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NATIONWIDE,0,S.460,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NATIONWIDE,0,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NAVIENT,1,S.460,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NAVIENT,1,H.R.1043,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NAVISTAR INTERNATIONAL,0,S.1895,GUARDIAN LIFE INS. CO. OF AMERICA,NAVISTAR INTERNATIONAL,2,3,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NEXTERA ENERGY,1,S.1431,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NEXTERA ENERGY,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NORTHERN TRUST,0,S.4317,,,7,7,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NORTHERN TRUST,0,S.1431,GUARDIAN LIFE INS. CO. OF AMERICA,NORTHERN TRUST,2,8,6,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NORTHERN TRUST,0,S.2155,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NORTHERN TRUST,0,H.R.1994,GUARDIAN LIFE INS. CO. OF AMERICA,NORTHERN TRUST,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NORTHWESTERN MUTUAL,0,S.1431,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NORTHWESTERN MUTUAL,0,H.R.2474,NORTHWESTERN MUTUAL,GUARDIAN LIFE INS. CO. OF AMERICA,3,8,5,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,NORTHWESTERN MUTUAL,0,S.2155,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,ORACLE,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,OWENS-ILLINOIS,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PNC FINANCIAL SERVICES,0,S.2155,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PNC FINANCIAL SERVICES,0,H.R.5,GUARDIAN LIFE INS. CO. OF AMERICA,PNC FINANCIAL SERVICES,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PPG INDUSTRIES,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRINCIPAL FINANCIAL,0,H.R.1007,PRINCIPAL FINANCIAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRINCIPAL FINANCIAL,0,H.R.1994,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRINCIPAL FINANCIAL,0,H.R.1185,PRINCIPAL FINANCIAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRINCIPAL FINANCIAL,0,H.R.5,GUARDIAN LIFE INS. CO. OF AMERICA,PRINCIPAL FINANCIAL,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRINCIPAL FINANCIAL,0,S.972,PRINCIPAL FINANCIAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRUDENTIAL FINANCIAL,0,H.R.1007,PRUDENTIAL FINANCIAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRUDENTIAL FINANCIAL,0,H.R.1994,GUARDIAN LIFE INS. CO. OF AMERICA,PRUDENTIAL FINANCIAL,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRUDENTIAL FINANCIAL,0,H.R.1185,PRUDENTIAL FINANCIAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRUDENTIAL FINANCIAL,0,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,PRUDENTIAL FINANCIAL,0,S.972,PRUDENTIAL FINANCIAL,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,RAYTHEON,0,S.1895,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,RAYTHEON,0,H.R.1994,GUARDIAN LIFE INS. CO. OF AMERICA,RAYTHEON,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,RITE AID,1,H.R.3,,,3,3,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,RITE AID,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,S&P GLOBAL,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,STATE FARM INSURANCE,1,H.R.2474,STATE FARM INSURANCE,GUARDIAN LIFE INS. CO. OF AMERICA,4,8,4,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,STATE FARM INSURANCE,1,S.2155,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,STATE FARM INSURANCE,1,H.R.1994,GUARDIAN LIFE INS. CO. OF AMERICA,STATE FARM INSURANCE,1,4,3,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,SYNCHRONY FINANCIAL,1,S.2155,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,TIAA,0,H.R.1007,TIAA,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,TIAA,0,H.R.1043,GUARDIAN LIFE INS. CO. OF AMERICA,TIAA,1,3,2,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,TIAA,0,H.R.1994,GUARDIAN LIFE INS. CO. OF AMERICA,TIAA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,TIAA,0,S.1431,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,TIAA,0,S.972,TIAA,GUARDIAN LIFE INS. CO. OF AMERICA,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,TIAA,0,S.460,GUARDIAN LIFE INS. CO. OF AMERICA,TIAA,1,3,2,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,U.S. BANCORP,1,S.2155,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,UNITED TECHNOLOGIES,0,H.R.1994,GUARDIAN LIFE INS. CO. OF AMERICA,UNITED TECHNOLOGIES,1,2,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,W.R. BERKLEY,0,S.4317,GUARDIAN LIFE INS. CO. OF AMERICA,W.R. BERKLEY,7,8,1,True,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,W.R. BERKLEY,0,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,WALMART,1,S.1895,,,2,2,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,WESCO INTERNATIONAL,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
GUARDIAN LIFE INS. CO. OF AMERICA,WESTERN UNION,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARLEY-DAVIDSON,INTUIT,1,H.R.4813,,,4,4,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,HEWLETT PACKARD ENTERPRISE,1,H.R.6,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,HEWLETT PACKARD ENTERPRISE,1,S.604,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,HONEYWELL INTERNATIONAL,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,HUNTSMAN,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,IBM,1,H.R.6,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,IBM,1,S.604,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,IBM,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,INTERNATIONAL PAPER,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,JONES FINANCIAL (EDWARD JONES),1,H.R.1994,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,JPMORGAN CHASE & CO.,0,H.R.3167,,,2,2,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,JPMORGAN CHASE & CO.,0,H.R.1994,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,JPMORGAN CHASE & CO.,0,H.R.1595,HARTFORD FINANCIAL SERVICES,JPMORGAN CHASE & CO.,1,3,2,True,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,LINCOLN NATIONAL,0,H.R.1994,HARTFORD FINANCIAL SERVICES,LINCOLN NATIONAL,1,3,2,True,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,LINCOLN NATIONAL,0,H.R.1595,HARTFORD FINANCIAL SERVICES,LINCOLN NATIONAL,1,3,2,True,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,LOCKHEED MARTIN,1,S.604,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,MASSACHUSETTS MUTUAL LIFE INSURANCE,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,MCKESSON,1,H.R.6,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,METLIFE,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,MICROSOFT,1,S.604,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,MICROSOFT,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,MUTUAL OF OMAHA INSURANCE,0,H.R.1994,HARTFORD FINANCIAL SERVICES,MUTUAL OF OMAHA INSURANCE,1,2,1,True,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,NATIONWIDE,1,S.460,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,NATIONWIDE,1,H.R.1862,,,2,2,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,NATIONWIDE,1,S.1989,,,2,2,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,NATIONWIDE,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,NAVIENT,1,S.460,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,NAVIENT,1,H.R.1043,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,NEXTERA ENERGY,1,H.R.1,,,1,1,0,False,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,NORTHWESTERN MUTUAL,1,H.R.1862,NORTHWESTERN MUTUAL,HARTFORD FINANCIAL SERVICES,1,2,1,True,0,0,,,False,False,False,False,False,False
HARTFORD FINANCIAL SERVICES,NORTHWESTERN MUTUAL,1,S.1428,,,2,2,0,False,0,0,,,False,False,False,False,False,False
