source,target,weight,source_firsts,target_firsts,tie_count,shared_bills,net_temporal,balanced,directed_bills,lobbyist_mediated,firm_mediated,any_mediated,mean_lag_quarters,net_lob_connected,net_firm_connected,net_any_connected,lobbyist_mediation_rate,firm_mediation_rate,any_mediation_rate
PRINCIPAL FINANCIAL,HOME DEPOT,0.00883,2,0,0,2,2,0,2.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
PRUDENTIAL FINANCIAL,HOME DEPOT,0.008822,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
HOME DEPOT,SOUTHERN,0.001026,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HOME DEPOT,STATE FARM INSURANCE,0.044798,2,1,0,3,1,0,3.0,0.0,0.0,0.0,1.3333333333333333,False,False,False,0.0,0.0,0.0
SYSCO,HOME DEPOT,0.21375,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HOME DEPOT,TARGET,0.004542,1,1,2,4,0,1,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
TESLA,HOME DEPOT,0.000619,1,0,0,1,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
TEXAS INSTRUMENTS,HOME DEPOT,0.005438,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
UNION PACIFIC,HOME DEPOT,0.001643,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
UNITED AIRLINES HOLDINGS,HOME DEPOT,0.010289,1,0,1,2,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
UNITED TECHNOLOGIES,HOME DEPOT,0.004928,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
VERIZON,HOME DEPOT,0.006389,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
HOME DEPOT,WALMART,0.012488,1,0,1,2,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
HOME DEPOT,WEYERHAEUSER,0.15077,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HOME DEPOT,YUM BRANDS,0.042045,0,0,2,2,0,1,,,,,,,,,,,
HP,HONEYWELL INTERNATIONAL,0.05704,3,0,2,5,3,0,3.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HONEYWELL INTERNATIONAL,HUNTSMAN,0.006011,0,0,2,2,0,1,,,,,,,,,,,
IBM,HONEYWELL INTERNATIONAL,0.055591,3,0,2,5,3,0,3.0,0.0,0.0,0.0,1.6666666666666667,False,False,False,0.0,0.0,0.0
HONEYWELL INTERNATIONAL,ILLINOIS TOOL WORKS,0.007713,0,0,1,1,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,INTEL,0.00968,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
HONEYWELL INTERNATIONAL,INTERNATIONAL PAPER,0.007563,0,0,1,1,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,LABORATORY CORP. OF AMERICA,0.002345,0,0,1,1,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,LEIDOS HOLDINGS,0.002066,0,0,1,1,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,LOCKHEED MARTIN,0.003247,0,0,1,1,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,MICROSOFT,0.020823,0,0,1,1,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,MUTUAL OF OMAHA INSURANCE,0.004066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
HONEYWELL INTERNATIONAL,NATIONWIDE,0.026834,0,0,1,1,0,1,,,,,,,,,,,
NORTHROP GRUMMAN,HONEYWELL INTERNATIONAL,0.004295,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
NORTHWESTERN MUTUAL,HONEYWELL INTERNATIONAL,0.004066,1,0,0,1,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
HONEYWELL INTERNATIONAL,ORACLE,0.009885,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HONEYWELL INTERNATIONAL,PPG INDUSTRIES,0.032727,0,0,3,3,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,PRUDENTIAL FINANCIAL,0.025533,0,0,1,1,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,PUBLIC SERVICE ENTERPRISE GROUP,0.000887,0,0,2,2,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,RAYTHEON,0.084178,2,0,3,5,2,0,2.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
HONEYWELL INTERNATIONAL,RITE AID,0.014027,0,0,1,1,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,SOUTHERN,0.000183,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HONEYWELL INTERNATIONAL,TEXAS INSTRUMENTS,0.150554,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HONEYWELL INTERNATIONAL,UNITED AIRLINES HOLDINGS,0.004066,0,0,1,1,0,1,,,,,,,,,,,
HONEYWELL INTERNATIONAL,UNITED TECHNOLOGIES,0.052252,0,0,3,3,0,1,,,,,,,,,,,
VERIZON,HONEYWELL INTERNATIONAL,0.012926,3,0,1,4,3,0,3.0,0.0,0.0,0.0,1.3333333333333333,False,False,False,0.0,0.0,0.0
HP,IBM,0.012344,0,0,3,3,0,1,,,,,,,,,,,
HP,INTEL,0.000655,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
HP,PPG INDUSTRIES,0.010215,0,0,1,1,0,1,,,,,,,,,,,
HP,STATE FARM INSURANCE,0.000655,1,0,0,1,1,0,1.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
TARGET,HP,0.045387,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HP,TEXAS INSTRUMENTS,0.000655,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
VERIZON,HP,0.043416,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
WALGREENS BOOTS ALLIANCE,HP,0.040845,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HP,WALMART,0.011689,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
IBM,HUMANA,0.001267,1,0,0,1,1,0,1.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
HUMANA,JOHNSON & JOHNSON,0.00211,2,0,1,3,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
LABORATORY CORP. OF AMERICA,HUMANA,0.03865,1,0,2,3,1,0,1.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
HUMANA,LEIDOS HOLDINGS,0.004295,0,0,1,1,0,1,,,,,,,,,,,
HUMANA,LOCKHEED MARTIN,0.000225,0,0,1,1,0,1,,,,,,,,,,,
MAGELLAN HEALTH,HUMANA,0.089517,2,0,5,7,2,0,2.0,0.0,0.0,0.0,3.5,False,False,False,0.0,0.0,0.0
HUMANA,MCKESSON,0.004747,1,0,0,1,1,0,1.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
HUMANA,MERCK,0.119353,1,1,2,4,0,1,2.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
MOLINA HEALTHCARE,HUMANA,0.09023,2,1,4,7,1,0,3.0,0.0,0.0,0.0,2.6666666666666665,False,False,False,0.0,0.0,0.0
HUMANA,MUTUAL OF OMAHA INSURANCE,0.121521,3,1,2,6,2,0,4.0,0.0,0.0,0.0,2.5,False,False,False,0.0,0.0,0.0
HUMANA,PPG INDUSTRIES,0.000501,0,0,1,1,0,1,,,,,,,,,,,
RAYTHEON,HUMANA,0.001267,1,0,0,1,1,0,1.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
HUMANA,RITE AID,0.082062,0,0,2,2,0,1,,,,,,,,,,,
HUMANA,THERMO FISHER SCIENTIFIC,0.003797,0,0,1,1,0,1,,,,,,,,,,,
HUMANA,WALGREENS BOOTS ALLIANCE,0.039278,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
WALMART,HUMANA,0.021291,2,0,0,2,2,0,2.0,0.0,0.0,0.0,3.5,False,False,False,0.0,0.0,0.0
HUNTSMAN,LEIDOS HOLDINGS,0.31375,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,MASSACHUSETTS MUTUAL LIFE INSURANCE,0.122905,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,METLIFE,0.122905,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,MICRON TECHNOLOGY,0.31375,0,0,2,2,0,1,,,,,,,,,,,
HUNTSMAN,NATIONWIDE,0.16375,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,NEXTERA ENERGY,0.122905,0,0,1,1,0,1,,,,,,,,,,,
NORTHROP GRUMMAN,HUNTSMAN,0.08906,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
HUNTSMAN,ORACLE,0.16375,0,0,3,3,0,1,,,,,,,,,,,
HUNTSMAN,PPG INDUSTRIES,0.063875,0,0,4,4,0,1,,,,,,,,,,,
HUNTSMAN,PRUDENTIAL FINANCIAL,0.16375,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,RITE AID,0.063875,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,S&P GLOBAL,0.057864,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,TEXTRON,0.006011,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,THERMO FISHER SCIENTIFIC,0.006011,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,W.R. BERKLEY,0.138565,0,0,1,1,0,1,,,,,,,,,,,
HUNTSMAN,WESTERN UNION,0.03869,0,0,1,1,0,1,,,,,,,,,,,
IBM,INTEL,0.029703,2,0,1,3,2,0,2.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
IBM,INTERNATIONAL PAPER,0.007563,0,0,1,1,0,1,,,,,,,,,,,
IBM,INTUIT,0.0107,2,0,0,2,2,0,2.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
IBM,JOHNSON & JOHNSON,0.000799,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
IBM,JPMORGAN CHASE & CO.,0.000451,0,0,1,1,0,1,,,,,,,,,,,
IBM,LABORATORY CORP. OF AMERICA,0.003,0,0,1,1,0,1,,,,,,,,,,,
IBM,LAS VEGAS SANDS,0.099875,0,0,1,1,0,1,,,,,,,,,,,
IBM,LEIDOS HOLDINGS,0.001416,0,0,2,2,0,1,,,,,,,,,,,
IBM,LOCKHEED MARTIN,0.046807,0,0,2,2,0,1,,,,,,,,,,,
IBM,MCKESSON,0.060026,0,0,1,1,0,1,,,,,,,,,,,
IBM,MERCK,0.002901,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
IBM,MICRON TECHNOLOGY,0.017024,2,0,2,4,2,0,2.0,0.0,0.0,0.0,7.0,False,False,False,0.0,0.0,0.0
IBM,MICROSOFT,0.084755,0,0,4,4,0,1,,,,,,,,,,,
IBM,MUTUAL OF OMAHA INSURANCE,0.005711,2,0,0,2,2,0,2.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
IBM,NATIONWIDE,0.016281,0,0,1,1,0,1,,,,,,,,,,,
IBM,NORTHWESTERN MUTUAL,0.005094,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
IBM,ORACLE,0.030663,2,0,2,4,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
OWENS CORNING,IBM,0.016711,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
IBM,PNC FINANCIAL SERVICES,0.002124,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
IBM,PPG INDUSTRIES,0.029089,0,0,2,2,0,1,,,,,,,,,,,
IBM,PRINCIPAL FINANCIAL,0.017087,1,0,3,4,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
IBM,PRUDENTIAL FINANCIAL,0.014981,0,0,1,1,0,1,,,,,,,,,,,
IBM,RAYTHEON,0.003247,0,0,1,1,0,1,,,,,,,,,,,
IBM,RITE AID,0.003474,0,0,1,1,0,1,,,,,,,,,,,
IBM,SALESFORCE,0.03869,2,0,2,4,2,0,2.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
IBM,SEMPRA ENERGY,0.019174,1,0,0,1,1,0,1.0,0.0,0.0,0.0,5.0,False,False,False,0.0,0.0,0.0
IBM,STATE FARM INSURANCE,0.002901,1,0,0,1,1,0,1.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
IBM,SYNCHRONY FINANCIAL,0.008251,1,0,0,1,1,0,1.0,0.0,0.0,0.0,5.0,False,False,False,0.0,0.0,0.0
IBM,TEXAS INSTRUMENTS,0.027466,2,0,2,4,2,0,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
IBM,UNITED AIRLINES HOLDINGS,0.005893,1,0,1,2,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
IBM,UNITED PARCEL SERVICE,0.029727,1,0,0,1,1,0,1.0,0.0,0.0,0.0,7.0,False,False,False,0.0,0.0,0.0
IBM,VERIZON,0.047034,0,0,5,5,0,1,,,,,,,,,,,
IBM,WALMART,0.003336,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
IHEARTMEDIA,LABORATORY CORP. OF AMERICA,0.001042,0,0,1,1,0,1,,,,,,,,,,,
IHEARTMEDIA,MARRIOTT INTERNATIONAL,0.000949,1,0,1,2,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
IHEARTMEDIA,MICROSOFT,0.044984,0,0,1,1,0,1,,,,,,,,,,,
IHEARTMEDIA,MUTUAL OF OMAHA INSURANCE,0.004611,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
IHEARTMEDIA,ORACLE,0.020882,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
IHEARTMEDIA,SOUTHWEST AIRLINES,0.001042,0,0,1,1,0,1,,,,,,,,,,,
IHEARTMEDIA,STATE FARM INSURANCE,0.003042,0,0,1,1,0,1,,,,,,,,,,,
UNITED AIRLINES HOLDINGS,IHEARTMEDIA,0.004611,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
ILLINOIS TOOL WORKS,INTERNATIONAL PAPER,0.045943,0,0,2,2,0,1,,,,,,,,,,,
ILLINOIS TOOL WORKS,LIBERTY MUTUAL INSURANCE GROUP,0.001295,0,0,1,1,0,1,,,,,,,,,,,
ILLINOIS TOOL WORKS,NUCOR,0.091435,0,0,3,3,0,1,,,,,,,,,,,
ILLINOIS TOOL WORKS,OWENS CORNING,0.074576,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
ILLINOIS TOOL WORKS,PHILLIPS 66,0.005028,0,0,5,5,0,1,,,,,,,,,,,
ILLINOIS TOOL WORKS,PPG INDUSTRIES,0.0189,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
ILLINOIS TOOL WORKS,PROCTER & GAMBLE,0.122905,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
ILLINOIS TOOL WORKS,RAYTHEON,0.024676,2,0,0,2,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
ILLINOIS TOOL WORKS,TEXAS INSTRUMENTS,0.004232,0,0,2,2,0,1,,,,,,,,,,,
WESTROCK,ILLINOIS TOOL WORKS,0.179479,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
ILLINOIS TOOL WORKS,WHIRLPOOL,0.304964,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
INTEL,INTUIT,0.051546,1,0,0,1,1,0,1.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
INTEL,LOCKHEED MARTIN,0.026034,0,0,1,1,0,1,,,,,,,,,,,
LOEWS,INTEL,0.00559,1,0,0,1,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
INTEL,MICRON TECHNOLOGY,0.109425,0,0,3,3,0,1,,,,,,,,,,,
INTEL,MICROSOFT,0.214103,0,0,3,3,0,1,,,,,,,,,,,
INTEL,MOTOROLA SOLUTIONS,0.043416,0,0,1,1,0,1,,,,,,,,,,,
INTEL,ORACLE,0.120024,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
PG&E,INTEL,0.031625,1,0,1,2,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
PHILLIPS 66,INTEL,0.00559,1,0,0,1,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
INTEL,PPL,0.007733,1,0,1,2,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
INTEL,PRINCIPAL FINANCIAL,0.001793,0,0,1,1,0,1,,,,,,,,,,,
PUBLIC SERVICE ENTERPRISE GROUP,INTEL,0.050799,1,0,1,2,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
INTEL,QUALCOMM,0.008082,0,0,1,1,0,1,,,,,,,,,,,
INTEL,RAYTHEON,0.026034,0,0,1,1,0,1,,,,,,,,,,,
INTEL,SALESFORCE,0.288565,0,0,1,1,0,1,,,,,,,,,,,
TEXAS INSTRUMENTS,INTEL,0.376005,2,1,3,6,1,0,3.0,0.0,0.0,0.0,1.6666666666666667,False,False,False,0.0,0.0,0.0
WESTROCK,INTEL,0.002323,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
INTEL,XCEL ENERGY,0.045209,0,0,1,1,0,1,,,,,,,,,,,
INTERNATIONAL PAPER,LIBERTY MUTUAL INSURANCE GROUP,0.001295,0,0,1,1,0,1,,,,,,,,,,,
INTERNATIONAL PAPER,MICROSOFT,0.007563,0,0,1,1,0,1,,,,,,,,,,,
INTERNATIONAL PAPER,NATIONWIDE,0.007563,0,0,1,1,0,1,,,,,,,,,,,
NORTHWESTERN MUTUAL,INTERNATIONAL PAPER,0.001598,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
INTERNATIONAL PAPER,ORACLE,0.008396,0,0,2,2,0,1,,,,,,,,,,,
PG&E,INTERNATIONAL PAPER,0.000833,1,0,0,1,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
PHILLIPS 66,INTERNATIONAL PAPER,0.012086,1,0,2,3,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
PPG INDUSTRIES,INTERNATIONAL PAPER,0.007712,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
INTERNATIONAL PAPER,PRUDENTIAL FINANCIAL,0.00673,0,0,1,1,0,1,,,,,,,,,,,
TESLA,INTERNATIONAL PAPER,0.001042,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
INTERNATIONAL PAPER,TEXAS INSTRUMENTS,0.005438,0,0,1,1,0,1,,,,,,,,,,,
UNION PACIFIC,INTERNATIONAL PAPER,0.002431,2,0,1,3,2,0,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
UNITED TECHNOLOGIES,INTERNATIONAL PAPER,0.001747,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
INTERNATIONAL PAPER,WALMART,0.001598,0,0,1,1,0,1,,,,,,,,,,,
WESTROCK,INTERNATIONAL PAPER,0.091062,2,1,1,4,1,0,3.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
INTUIT,KEYCORP,0.006159,0,0,1,1,0,1,,,,,,,,,,,
MICRON TECHNOLOGY,INTUIT,0.087431,2,0,0,2,2,0,2.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
MICROSOFT,INTUIT,0.087431,2,0,1,3,2,0,2.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
INTUIT,NORTHERN TRUST,0.003474,0,0,1,1,0,1,,,,,,,,,,,
ORACLE,INTUIT,0.087431,2,0,0,2,2,0,2.0,0.0,0.0,0.0,5.0,False,False,False,0.0,0.0,0.0
PRINCIPAL FINANCIAL,INTUIT,0.006159,2,0,0,2,2,0,2.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
SALESFORCE,INTUIT,0.01566,2,0,0,2,2,0,2.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
INTUIT,SOUTHWEST AIRLINES,0.006159,0,0,1,1,0,1,,,,,,,,,,,
TEXAS INSTRUMENTS,INTUIT,0.087431,2,0,0,2,2,0,2.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
JACOBS ENGINEERING GROUP,L3HARRIS TECHNOLOGIES,0.049783,0,0,1,1,0,1,,,,,,,,,,,
JACOBS ENGINEERING GROUP,LEIDOS HOLDINGS,0.004542,0,0,2,2,0,1,,,,,,,,,,,
NORTHROP GRUMMAN,JACOBS ENGINEERING GROUP,0.068417,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
JACOBS ENGINEERING GROUP,PPG INDUSTRIES,0.010552,0,0,3,3,0,1,,,,,,,,,,,
RAYTHEON,JACOBS ENGINEERING GROUP,0.068417,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
JACOBS ENGINEERING GROUP,TEXTRON,0.039278,0,0,3,3,0,1,,,,,,,,,,,
JACOBS ENGINEERING GROUP,UNITED TECHNOLOGIES,0.018634,0,0,2,2,0,1,,,,,,,,,,,
VF,JACOBS ENGINEERING GROUP,0.236708,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
WEYERHAEUSER,JACOBS ENGINEERING GROUP,0.055939,1,0,1,2,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
JETBLUE AIRWAYS,MICRON TECHNOLOGY,0.059155,0,0,1,1,0,1,,,,,,,,,,,
JOHNSON & JOHNSON,KROGER,0.04555,0,0,2,2,0,1,,,,,,,,,,,
JOHNSON & JOHNSON,LEIDOS HOLDINGS,0.000617,0,0,1,1,0,1,,,,,,,,,,,
JOHNSON & JOHNSON,LOCKHEED MARTIN,0.000617,0,0,1,1,0,1,,,,,,,,,,,
JOHNSON & JOHNSON,MCKESSON,0.000424,1,0,0,1,1,0,1.0,0.0,0.0,0.0,3.0,False,False,False,0.0,0.0,0.0
MERCK,JOHNSON & JOHNSON,0.003286,2,1,0,3,1,0,3.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
JOHNSON & JOHNSON,MUTUAL OF OMAHA INSURANCE,0.004244,2,0,1,3,2,0,2.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
JOHNSON & JOHNSON,PEPSICO,0.001976,1,0,0,1,1,0,1.0,0.0,0.0,0.0,6.0,False,False,False,0.0,0.0,0.0
JOHNSON & JOHNSON,PNC FINANCIAL SERVICES,0.000331,0,0,1,1,0,1,,,,,,,,,,,
JOHNSON & JOHNSON,PPG INDUSTRIES,0.000617,0,0,1,1,0,1,,,,,,,,,,,
JOHNSON & JOHNSON,PRINCIPAL FINANCIAL,4.5e-05,0,0,1,1,0,1,,,,,,,,,,,
JOHNSON & JOHNSON,PROCTER & GAMBLE,0.02303,1,0,1,2,1,0,1.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
JOHNSON & JOHNSON,WALMART,0.015814,0,0,1,1,0,1,,,,,,,,,,,
JPMORGAN CHASE & CO.,KEYCORP,0.129752,2,1,3,6,1,0,3.0,0.0,0.0,0.0,1.3333333333333333,False,False,False,0.0,0.0,0.0
JPMORGAN CHASE & CO.,KRAFT HEINZ,0.026753,1,0,0,1,1,0,1.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
JPMORGAN CHASE & CO.,LEIDOS HOLDINGS,0.022598,0,0,2,2,0,1,,,,,,,,,,,
JPMORGAN CHASE & CO.,LINCOLN NATIONAL,0.016215,1,0,1,2,1,0,1.0,0.0,0.0,0.0,2.0,False,False,False,0.0,0.0,0.0
JPMORGAN CHASE & CO.,LOCKHEED MARTIN,0.000858,0,0,1,1,0,1,,,,,,,,,,,
JPMORGAN CHASE & CO.,MARRIOTT INTERNATIONAL,0.001605,0,0,2,2,0,1,,,,,,,,,,,
JPMORGAN CHASE & CO.,MUTUAL OF OMAHA INSURANCE,0.019676,1,0,2,3,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
NEW YORK LIFE INSURANCE,JPMORGAN CHASE & CO.,0.318292,1,0,2,3,1,0,1.0,0.0,0.0,0.0,4.0,False,False,False,0.0,0.0,0.0
JPMORGAN CHASE & CO.,NORTHERN TRUST,0.174418,3,0,2,5,3,0,3.0,0.0,0.0,0.0,1.6666666666666667,False,False,False,0.0,0.0,0.0
JPMORGAN CHASE & CO.,NORTHROP GRUMMAN,0.00559,0,0,1,1,0,1,,,,,,,,,,,
NORTHWESTERN MUTUAL,JPMORGAN CHASE & CO.,0.016115,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.5,False,False,False,0.0,0.0,0.0
PNC FINANCIAL SERVICES,JPMORGAN CHASE & CO.,0.151751,1,0,7,8,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
JPMORGAN CHASE & CO.,PRINCIPAL FINANCIAL,0.001135,0,0,1,1,0,1,,,,,,,,,,,
JPMORGAN CHASE & CO.,PRUDENTIAL FINANCIAL,0.018774,1,1,0,2,0,1,2.0,0.0,0.0,0.0,1.5,False,False,False,0.0,0.0,0.0
JPMORGAN CHASE & CO.,RAYTHEON,0.000302,1,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,False,False,False,0.0,0.0,0.0
JPMORGAN CHASE & CO.,STATE FARM INSURANCE,0.019655,2,0,0,2,2,0,2.0,0.0,0.0,0.0,2.5,False,False,False,0.0,0.0,0.0
JPMORGAN CHASE & CO.,TIAA,0.032317,1,1,2,4,0,1,2.0,0.0,0.0,0.0,2.5,False,False,False,0.0,0.0,0.0
