source,target,weight,rbo,source_firsts,target_firsts,tie_count,shared_bills,net_temporal
JOHNSON & JOHNSON,WALT DISNEY,0.018166,0.018166,2,0,0,2,2
WALT DISNEY,JOHNSON & JOHNSON,0.0,0.018166,0,2,0,2,-2
JOHNSON & JOHNSON,YUM BRANDS,0.001634,0.003267,0,0,1,1,0
YUM BRANDS,JOHNSON & JOHNSON,0.001634,0.003267,0,0,1,1,0
JONES FINANCIAL (EDWARD JONES),METLIFE,0.138565,0.138565,1,0,0,1,1
METLIFE,JONES FINANCIAL (EDWARD JONES),0.0,0.138565,0,1,0,1,-1
JONES FINANCIAL (EDWARD JONES),MUTUAL OF OMAHA INSURANCE,0.138565,0.138565,1,0,0,1,1
MUTUAL OF OMAHA INSURANCE,JONES FINANCIAL (EDWARD JONES),0.0,0.138565,0,1,0,1,-1
JONES FINANCIAL (EDWARD JONES),NEW YORK LIFE INSURANCE,0.032152,0.192915,0,2,1,3,-2
NEW YORK LIFE INSURANCE,JONES FINANCIAL (EDWARD JONES),0.160762,0.192915,2,0,1,3,2
JONES FINANCIAL (EDWARD JONES),NORTHERN TRUST,0.077113,0.154225,0,0,2,2,0
NORTHERN TRUST,JONES FINANCIAL (EDWARD JONES),0.077113,0.154225,0,0,2,2,0
JONES FINANCIAL (EDWARD JONES),PRINCIPAL FINANCIAL,0.029542,0.177255,0,2,1,3,-2
PRINCIPAL FINANCIAL,JONES FINANCIAL (EDWARD JONES),0.147712,0.177255,2,0,1,3,2
JONES FINANCIAL (EDWARD JONES),USAA,0.103924,0.138565,1,0,1,2,1
USAA,JONES FINANCIAL (EDWARD JONES),0.034641,0.138565,0,1,1,2,-1
JONES FINANCIAL (EDWARD JONES),WELLS FARGO,0.138565,0.138565,2,0,0,2,2
WELLS FARGO,JONES FINANCIAL (EDWARD JONES),0.0,0.138565,0,2,0,2,-2
JPMORGAN CHASE & CO.,L3HARRIS TECHNOLOGIES,0.000514,0.001028,0,0,2,2,0
L3HARRIS TECHNOLOGIES,JPMORGAN CHASE & CO.,0.000514,0.001028,0,0,2,2,0
JPMORGAN CHASE & CO.,LOEWS,0.001899,0.003797,0,0,2,2,0
LOEWS,JPMORGAN CHASE & CO.,0.001899,0.003797,0,0,2,2,0
JPMORGAN CHASE & CO.,METLIFE,0.01566,0.01566,2,0,0,2,2
METLIFE,JPMORGAN CHASE & CO.,0.0,0.01566,0,2,0,2,-2
JPMORGAN CHASE & CO.,NEW YORK LIFE INSURANCE,0.006011,0.006011,1,0,0,1,1
NEW YORK LIFE INSURANCE,JPMORGAN CHASE & CO.,0.0,0.006011,0,1,0,1,-1
JPMORGAN CHASE & CO.,NORTHERN TRUST,0.055279,0.055279,1,0,0,1,1
NORTHERN TRUST,JPMORGAN CHASE & CO.,0.0,0.055279,0,1,0,1,-1
JPMORGAN CHASE & CO.,NORTHROP GRUMMAN,0.000309,0.000619,0,0,2,2,0
NORTHROP GRUMMAN,JPMORGAN CHASE & CO.,0.000309,0.000619,0,0,2,2,0
JPMORGAN CHASE & CO.,NORTHWESTERN MUTUAL,0.003622,0.004347,2,0,1,3,2
NORTHWESTERN MUTUAL,JPMORGAN CHASE & CO.,0.000724,0.004347,0,2,1,3,-2
JPMORGAN CHASE & CO.,ORACLE,0.004611,0.004611,3,0,0,3,3
ORACLE,JPMORGAN CHASE & CO.,0.0,0.004611,0,3,0,3,-3
JPMORGAN CHASE & CO.,PNC FINANCIAL SERVICES,0.028376,0.113505,0,1,1,2,-1
PNC FINANCIAL SERVICES,JPMORGAN CHASE & CO.,0.085129,0.113505,1,0,1,2,1
JPMORGAN CHASE & CO.,PPG INDUSTRIES,0.000171,0.000342,0,0,1,1,0
PPG INDUSTRIES,JPMORGAN CHASE & CO.,0.000171,0.000342,0,0,1,1,0
JPMORGAN CHASE & CO.,PRINCIPAL FINANCIAL,0.165253,0.330507,0,0,1,1,0
PRINCIPAL FINANCIAL,JPMORGAN CHASE & CO.,0.165253,0.330507,0,0,1,1,0
JPMORGAN CHASE & CO.,PUBLIC SERVICE ENTERPRISE GROUP,0.00407,0.00407,1,0,0,1,1
PUBLIC SERVICE ENTERPRISE GROUP,JPMORGAN CHASE & CO.,0.0,0.00407,0,1,0,1,-1
JPMORGAN CHASE & CO.,SHERWIN-WILLIAMS,0.011783,0.011783,1,0,0,1,1
SHERWIN-WILLIAMS,JPMORGAN CHASE & CO.,0.0,0.011783,0,1,0,1,-1
JPMORGAN CHASE & CO.,SOUTHWEST AIRLINES,0.002633,0.005266,0,0,2,2,0
SOUTHWEST AIRLINES,JPMORGAN CHASE & CO.,0.002633,0.005266,0,0,2,2,0
JPMORGAN CHASE & CO.,SYNCHRONY FINANCIAL,0.031938,0.063875,0,0,3,3,0
SYNCHRONY FINANCIAL,JPMORGAN CHASE & CO.,0.031938,0.063875,0,0,3,3,0
JPMORGAN CHASE & CO.,TARGET,0.001065,0.002129,0,0,2,2,0
TARGET,JPMORGAN CHASE & CO.,0.001065,0.002129,0,0,2,2,0
JPMORGAN CHASE & CO.,UNITED AIRLINES HOLDINGS,0.002633,0.005266,0,0,2,2,0
UNITED AIRLINES HOLDINGS,JPMORGAN CHASE & CO.,0.002633,0.005266,0,0,2,2,0
JPMORGAN CHASE & CO.,USAA,0.002805,0.007479,0,1,3,4,-1
USAA,JPMORGAN CHASE & CO.,0.004675,0.007479,1,0,3,4,1
JPMORGAN CHASE & CO.,VERIZON,0.005316,0.010631,0,0,3,3,0
VERIZON,JPMORGAN CHASE & CO.,0.005316,0.010631,0,0,3,3,0
JPMORGAN CHASE & CO.,WALMART,0.002028,0.003042,1,0,2,3,1
WALMART,JPMORGAN CHASE & CO.,0.001014,0.003042,0,1,2,3,-1
JPMORGAN CHASE & CO.,YUM BRANDS,0.001896,0.003792,0,0,2,2,0
YUM BRANDS,JPMORGAN CHASE & CO.,0.001896,0.003792,0,0,2,2,0
KELLOGG,OSHKOSH,0.0,0.034835,0,2,0,2,-2
OSHKOSH,KELLOGG,0.034835,0.034835,2,0,0,2,2
KELLOGG,TARGET,0.0,0.019174,0,2,0,2,-2
TARGET,KELLOGG,0.019174,0.019174,2,0,0,2,2
KELLOGG,VF,0.0,0.074815,0,1,0,1,-1
VF,KELLOGG,0.074815,0.074815,1,0,0,1,1
KELLOGG,WALMART,0.0,0.019174,0,2,0,2,-2
WALMART,KELLOGG,0.019174,0.019174,2,0,0,2,2
KELLOGG,WALT DISNEY,0.0,0.157739,0,1,0,1,-1
WALT DISNEY,KELLOGG,0.157739,0.157739,1,0,0,1,1
KEURIG DR PEPPER,KRAFT HEINZ,0.130152,0.173535,2,0,2,4,2
KRAFT HEINZ,KEURIG DR PEPPER,0.043384,0.173535,0,2,2,4,-2
KEYCORP,NUCOR,0.005546,0.011093,0,0,1,1,0
NUCOR,KEYCORP,0.005546,0.011093,0,0,1,1,0
KEYCORP,PHILLIPS 66,0.0,0.011093,0,2,0,2,-2
PHILLIPS 66,KEYCORP,0.011093,0.011093,2,0,0,2,2
KEYCORP,QURATE RETAIL,0.038268,0.076535,0,0,2,2,0
QURATE RETAIL,KEYCORP,0.038268,0.076535,0,0,2,2,0
KEYCORP,SOUTHWEST AIRLINES,0.005546,0.011093,0,0,1,1,0
SOUTHWEST AIRLINES,KEYCORP,0.005546,0.011093,0,0,1,1,0
KEYCORP,UNITED AIRLINES HOLDINGS,0.024891,0.049783,0,0,1,1,0
UNITED AIRLINES HOLDINGS,KEYCORP,0.024891,0.049783,0,0,1,1,0
KIMBERLY-CLARK,LINCOLN NATIONAL,0.000648,0.001295,0,0,1,1,0
LINCOLN NATIONAL,KIMBERLY-CLARK,0.000648,0.001295,0,0,1,1,0
KIMBERLY-CLARK,OSHKOSH,0.00535,0.0107,0,0,1,1,0
OSHKOSH,KIMBERLY-CLARK,0.00535,0.0107,0,0,1,1,0
KIMBERLY-CLARK,OWENS & MINOR,0.001468,0.002937,0,0,1,1,0
OWENS & MINOR,KIMBERLY-CLARK,0.001468,0.002937,0,0,1,1,0
KIMBERLY-CLARK,PEPSICO,0.006732,0.020196,1,2,0,3,-1
PEPSICO,KIMBERLY-CLARK,0.013464,0.020196,2,1,0,3,1
KIMBERLY-CLARK,PHILLIPS 66,0.000648,0.001295,0,0,1,1,0
PHILLIPS 66,KIMBERLY-CLARK,0.000648,0.001295,0,0,1,1,0
KIMBERLY-CLARK,PPG INDUSTRIES,0.040914,0.040914,1,0,0,1,1
PPG INDUSTRIES,KIMBERLY-CLARK,0.0,0.040914,0,1,0,1,-1
KIMBERLY-CLARK,QUEST DIAGNOSTICS,0.000648,0.001295,0,0,1,1,0
QUEST DIAGNOSTICS,KIMBERLY-CLARK,0.000648,0.001295,0,0,1,1,0
KIMBERLY-CLARK,RAYTHEON,0.000648,0.001295,0,0,1,1,0
RAYTHEON,KIMBERLY-CLARK,0.000648,0.001295,0,0,1,1,0
KIMBERLY-CLARK,SHERWIN-WILLIAMS,0.020457,0.040914,0,0,1,1,0
SHERWIN-WILLIAMS,KIMBERLY-CLARK,0.020457,0.040914,0,0,1,1,0
KIMBERLY-CLARK,SPIRIT AEROSYSTEMS HOLDINGS,0.014263,0.028526,0,0,1,1,0
SPIRIT AEROSYSTEMS HOLDINGS,KIMBERLY-CLARK,0.014263,0.028526,0,0,1,1,0
KIMBERLY-CLARK,WESTROCK,0.007524,0.045146,0,2,1,3,-2
WESTROCK,KIMBERLY-CLARK,0.037622,0.045146,2,0,1,3,2
KINDER MORGAN,ONEOK,0.005546,0.011093,0,0,1,1,0
ONEOK,KINDER MORGAN,0.005546,0.011093,0,0,1,1,0
KINDER MORGAN,PHILLIPS 66,0.013376,0.026753,0,0,1,1,0
PHILLIPS 66,KINDER MORGAN,0.013376,0.026753,0,0,1,1,0
KINDER MORGAN,SOUTHWEST AIRLINES,0.074829,0.149658,0,0,1,1,0
SOUTHWEST AIRLINES,KINDER MORGAN,0.074829,0.149658,0,0,1,1,0
KINDER MORGAN,TESLA,0.136452,0.272905,0,0,1,1,0
TESLA,KINDER MORGAN,0.136452,0.272905,0,0,1,1,0
KRAFT HEINZ,QURATE RETAIL,0.011093,0.011093,1,0,0,1,1
QURATE RETAIL,KRAFT HEINZ,0.0,0.011093,0,1,0,1,-1
KROGER,LINCOLN NATIONAL,0.019663,0.026217,1,0,1,2,1
LINCOLN NATIONAL,KROGER,0.006554,0.026217,0,1,1,2,-1
KROGER,LOEWS,0.014346,0.019128,1,0,1,2,1
LOEWS,KROGER,0.004782,0.019128,0,1,1,2,-1
KROGER,MCKESSON,0.004611,0.006916,1,0,2,3,1
MCKESSON,KROGER,0.002305,0.006916,0,1,2,3,-1
KROGER,NATIONWIDE,0.000628,0.001256,0,0,1,1,0
NATIONWIDE,KROGER,0.000628,0.001256,0,0,1,1,0
KROGER,NEW YORK LIFE INSURANCE,0.020423,0.040845,0,0,1,1,0
NEW YORK LIFE INSURANCE,KROGER,0.020423,0.040845,0,0,1,1,0
KROGER,NEXTERA ENERGY,0.037407,0.074815,0,0,1,1,0
NEXTERA ENERGY,KROGER,0.037407,0.074815,0,0,1,1,0
KROGER,NIKE,0.09972,0.19944,0,0,2,2,0
NIKE,KROGER,0.09972,0.19944,0,0,2,2,0
KROGER,NORTHWESTERN MUTUAL,0.023083,0.046166,0,0,2,2,0
NORTHWESTERN MUTUAL,KROGER,0.023083,0.046166,0,0,2,2,0
KROGER,PEPSICO,0.017576,0.017576,1,0,0,1,1
PEPSICO,KROGER,0.0,0.017576,0,1,0,1,-1
KROGER,PHILLIPS 66,0.092264,0.184528,0,0,1,1,0
PHILLIPS 66,KROGER,0.092264,0.184528,0,0,1,1,0
KROGER,QUEST DIAGNOSTICS,0.093596,0.187192,0,0,2,2,0
QUEST DIAGNOSTICS,KROGER,0.093596,0.187192,0,0,2,2,0
KROGER,RAYTHEON,0.000286,0.000572,0,0,1,1,0
RAYTHEON,KROGER,0.000286,0.000572,0,0,1,1,0
KROGER,SHERWIN-WILLIAMS,0.005627,0.011253,0,0,2,2,0
SHERWIN-WILLIAMS,KROGER,0.005627,0.011253,0,0,2,2,0
KROGER,STATE FARM INSURANCE,0.023358,0.046715,0,0,2,2,0
STATE FARM INSURANCE,KROGER,0.023358,0.046715,0,0,2,2,0
KROGER,TARGET,0.0,0.013689,0,3,0,3,-3
TARGET,KROGER,0.013689,0.013689,3,0,0,3,3
KROGER,UNITED PARCEL SERVICE,0.000572,0.000572,1,0,0,1,1
UNITED PARCEL SERVICE,KROGER,0.0,0.000572,0,1,0,1,-1
KROGER,USAA,0.083233,0.33293,0,1,1,2,-1
USAA,KROGER,0.249698,0.33293,1,0,1,2,1
KROGER,WALMART,0.0,0.016659,0,3,0,3,-3
WALMART,KROGER,0.016659,0.016659,3,0,0,3,3
KROGER,WALT DISNEY,0.0,0.009892,0,2,0,2,-2
WALT DISNEY,KROGER,0.009892,0.009892,2,0,0,2,2
KROGER,YUM BRANDS,0.015217,0.060869,0,1,1,2,-1
YUM BRANDS,KROGER,0.045652,0.060869,1,0,1,2,1
L3HARRIS TECHNOLOGIES,LEIDOS HOLDINGS,0.023028,0.025586,4,0,1,5,4
LEIDOS HOLDINGS,L3HARRIS TECHNOLOGIES,0.002559,0.025586,0,4,1,5,-4
L3HARRIS TECHNOLOGIES,LOCKHEED MARTIN,0.016508,0.04127,0,2,8,10,-2
LOCKHEED MARTIN,L3HARRIS TECHNOLOGIES,0.024762,0.04127,2,0,8,10,2
L3HARRIS TECHNOLOGIES,LOEWS,0.003028,0.006056,0,0,1,1,0
LOEWS,L3HARRIS TECHNOLOGIES,0.003028,0.006056,0,0,1,1,0
L3HARRIS TECHNOLOGIES,NORTHROP GRUMMAN,0.043246,0.112439,0,3,10,13,-3
NORTHROP GRUMMAN,L3HARRIS TECHNOLOGIES,0.069193,0.112439,3,0,10,13,3
L3HARRIS TECHNOLOGIES,OLIN,0.039922,0.063875,1,0,3,4,1
OLIN,L3HARRIS TECHNOLOGIES,0.023953,0.063875,0,1,3,4,-1
L3HARRIS TECHNOLOGIES,ORACLE,0.004189,0.016757,0,1,1,2,-1
ORACLE,L3HARRIS TECHNOLOGIES,0.012567,0.016757,1,0,1,2,1
L3HARRIS TECHNOLOGIES,OSHKOSH,0.048723,0.097446,0,0,4,4,0
OSHKOSH,L3HARRIS TECHNOLOGIES,0.048723,0.097446,0,0,4,4,0
L3HARRIS TECHNOLOGIES,OWENS & MINOR,0.000514,0.001028,0,0,1,1,0
OWENS & MINOR,L3HARRIS TECHNOLOGIES,0.000514,0.001028,0,0,1,1,0
L3HARRIS TECHNOLOGIES,POLARIS INC,0.029577,0.059155,0,0,2,2,0
POLARIS INC,L3HARRIS TECHNOLOGIES,0.029577,0.059155,0,0,2,2,0
L3HARRIS TECHNOLOGIES,PPG INDUSTRIES,0.025207,0.031508,3,0,2,5,3
PPG INDUSTRIES,L3HARRIS TECHNOLOGIES,0.006302,0.031508,0,3,2,5,-3
L3HARRIS TECHNOLOGIES,PUBLIC SERVICE ENTERPRISE GROUP,0.003964,0.003964,1,0,0,1,1
PUBLIC SERVICE ENTERPRISE GROUP,L3HARRIS TECHNOLOGIES,0.0,0.003964,0,1,0,1,-1
L3HARRIS TECHNOLOGIES,QUALCOMM,0.00437,0.008741,0,0,1,1,0
QUALCOMM,L3HARRIS TECHNOLOGIES,0.00437,0.008741,0,0,1,1,0
L3HARRIS TECHNOLOGIES,RAYTHEON,0.161917,0.370097,0,1,7,8,-1
RAYTHEON,L3HARRIS TECHNOLOGIES,0.208179,0.370097,1,0,7,8,1
L3HARRIS TECHNOLOGIES,SOUTHWEST AIRLINES,0.008378,0.016757,0,0,2,2,0
SOUTHWEST AIRLINES,L3HARRIS TECHNOLOGIES,0.008378,0.016757,0,0,2,2,0
L3HARRIS TECHNOLOGIES,SPIRIT AEROSYSTEMS HOLDINGS,0.095899,0.191798,0,0,5,5,0
SPIRIT AEROSYSTEMS HOLDINGS,L3HARRIS TECHNOLOGIES,0.095899,0.191798,0,0,5,5,0
L3HARRIS TECHNOLOGIES,TEXAS INSTRUMENTS,0.003744,0.004992,1,0,1,2,1
TEXAS INSTRUMENTS,L3HARRIS TECHNOLOGIES,0.001248,0.004992,0,1,1,2,-1
L3HARRIS TECHNOLOGIES,USAA,0.000257,0.001028,0,1,1,2,-1
USAA,L3HARRIS TECHNOLOGIES,0.000771,0.001028,1,0,1,2,1
LABORATORY CORP. OF AMERICA,MCKESSON,0.010402,0.013869,2,0,2,4,2
MCKESSON,LABORATORY CORP. OF AMERICA,0.003467,0.013869,0,2,2,4,-2
LABORATORY CORP. OF AMERICA,MERCK,5e-05,0.0001,0,0,1,1,0
MERCK,LABORATORY CORP. OF AMERICA,5e-05,0.0001,0,0,1,1,0
LABORATORY CORP. OF AMERICA,MICROSOFT,0.004015,0.008031,0,0,1,1,0
MICROSOFT,LABORATORY CORP. OF AMERICA,0.004015,0.008031,0,0,1,1,0
LABORATORY CORP. OF AMERICA,NORTHROP GRUMMAN,0.000388,0.000777,0,0,1,1,0
NORTHROP GRUMMAN,LABORATORY CORP. OF AMERICA,0.000388,0.000777,0,0,1,1,0
LABORATORY CORP. OF AMERICA,ORACLE,0.000234,0.000468,0,0,1,1,0
ORACLE,LABORATORY CORP. OF AMERICA,0.000234,0.000468,0,0,1,1,0
LABORATORY CORP. OF AMERICA,PG&E,8.3e-05,0.000166,0,0,1,1,0
PG&E,LABORATORY CORP. OF AMERICA,8.3e-05,0.000166,0,0,1,1,0
LABORATORY CORP. OF AMERICA,PPG INDUSTRIES,0.002544,0.005089,0,0,1,1,0
PPG INDUSTRIES,LABORATORY CORP. OF AMERICA,0.002544,0.005089,0,0,1,1,0
LABORATORY CORP. OF AMERICA,PPL,0.004015,0.008031,0,0,1,1,0
PPL,LABORATORY CORP. OF AMERICA,0.004015,0.008031,0,0,1,1,0
LABORATORY CORP. OF AMERICA,PUBLIC SERVICE ENTERPRISE GROUP,0.003842,0.007684,0,0,1,1,0
PUBLIC SERVICE ENTERPRISE GROUP,LABORATORY CORP. OF AMERICA,0.003842,0.007684,0,0,1,1,0
LABORATORY CORP. OF AMERICA,QUALCOMM,0.006388,0.006388,1,0,0,1,1
QUALCOMM,LABORATORY CORP. OF AMERICA,0.0,0.006388,0,1,0,1,-1
LABORATORY CORP. OF AMERICA,QUEST DIAGNOSTICS,0.121828,0.203046,2,0,8,10,2
QUEST DIAGNOSTICS,LABORATORY CORP. OF AMERICA,0.081218,0.203046,0,2,8,10,-2
LABORATORY CORP. OF AMERICA,SHERWIN-WILLIAMS,0.000416,0.000833,0,0,1,1,0
SHERWIN-WILLIAMS,LABORATORY CORP. OF AMERICA,0.000416,0.000833,0,0,1,1,0
LABORATORY CORP. OF AMERICA,SOUTHERN,0.008031,0.008031,1,0,0,1,1
SOUTHERN,LABORATORY CORP. OF AMERICA,0.0,0.008031,0,1,0,1,-1
LABORATORY CORP. OF AMERICA,THERMO FISHER SCIENTIFIC,0.090824,0.136236,2,0,4,6,2
THERMO FISHER SCIENTIFIC,LABORATORY CORP. OF AMERICA,0.045412,0.136236,0,2,4,6,-2
LABORATORY CORP. OF AMERICA,UNION PACIFIC,0.004015,0.008031,0,0,1,1,0
UNION PACIFIC,LABORATORY CORP. OF AMERICA,0.004015,0.008031,0,0,1,1,0
LABORATORY CORP. OF AMERICA,USAA,0.00424,0.00848,0,0,1,1,0
USAA,LABORATORY CORP. OF AMERICA,0.00424,0.00848,0,0,1,1,0
LABORATORY CORP. OF AMERICA,VERIZON,0.007667,0.010222,1,0,1,2,1
VERIZON,LABORATORY CORP. OF AMERICA,0.002556,0.010222,0,1,1,2,-1
LABORATORY CORP. OF AMERICA,XCEL ENERGY,0.004015,0.008031,0,0,1,1,0
XCEL ENERGY,LABORATORY CORP. OF AMERICA,0.004015,0.008031,0,0,1,1,0
LAS VEGAS SANDS,MARRIOTT INTERNATIONAL,0.099875,0.19975,0,0,2,2,0
MARRIOTT INTERNATIONAL,LAS VEGAS SANDS,0.099875,0.19975,0,0,2,2,0
LAS VEGAS SANDS,MGM RESORTS INTERNATIONAL,0.099875,0.19975,0,0,2,2,0
MGM RESORTS INTERNATIONAL,LAS VEGAS SANDS,0.099875,0.19975,0,0,2,2,0
LEIDOS HOLDINGS,LOCKHEED MARTIN,0.00025,0.002502,0,4,1,5,-4
LOCKHEED MARTIN,LEIDOS HOLDINGS,0.002252,0.002502,4,0,1,5,4
LEIDOS HOLDINGS,NAVIENT,0.028932,0.057864,0,0,1,1,0
NAVIENT,LEIDOS HOLDINGS,0.028932,0.057864,0,0,1,1,0
LEIDOS HOLDINGS,NORTHROP GRUMMAN,0.018567,0.129968,0,5,2,7,-5
NORTHROP GRUMMAN,LEIDOS HOLDINGS,0.111401,0.129968,5,0,2,7,5
LEIDOS HOLDINGS,OSHKOSH,0.017943,0.035886,0,0,1,1,0
OSHKOSH,LEIDOS HOLDINGS,0.017943,0.035886,0,0,1,1,0
LEIDOS HOLDINGS,OWENS & MINOR,0.000514,0.001028,0,0,1,1,0
OWENS & MINOR,LEIDOS HOLDINGS,0.000514,0.001028,0,0,1,1,0
LEIDOS HOLDINGS,PPG INDUSTRIES,0.001474,0.001474,1,0,0,1,1
PPG INDUSTRIES,LEIDOS HOLDINGS,0.0,0.001474,0,1,0,1,-1
LEIDOS HOLDINGS,QUALCOMM,0.000737,0.001474,0,0,1,1,0
QUALCOMM,LEIDOS HOLDINGS,0.000737,0.001474,0,0,1,1,0
LEIDOS HOLDINGS,RAYTHEON,0.00105,0.006299,0,2,1,3,-2
RAYTHEON,LEIDOS HOLDINGS,0.005249,0.006299,2,0,1,3,2
LEIDOS HOLDINGS,SALESFORCE,0.005107,0.010215,0,0,1,1,0
SALESFORCE,LEIDOS HOLDINGS,0.005107,0.010215,0,0,1,1,0
LEIDOS HOLDINGS,TEXAS INSTRUMENTS,0.000737,0.001474,0,0,1,1,0
TEXAS INSTRUMENTS,LEIDOS HOLDINGS,0.000737,0.001474,0,0,1,1,0
LEIDOS HOLDINGS,WORLD FUEL SERVICES,0.009031,0.036125,0,1,1,2,-1
WORLD FUEL SERVICES,LEIDOS HOLDINGS,0.027094,0.036125,1,0,1,2,1
LIBERTY MUTUAL INSURANCE GROUP,NATIONWIDE,0.039802,0.079604,0,0,1,1,0
NATIONWIDE,LIBERTY MUTUAL INSURANCE GROUP,0.039802,0.079604,0,0,1,1,0
LINCOLN NATIONAL,LOCKHEED MARTIN,0.0,0.00345,0,1,0,1,-1
LOCKHEED MARTIN,LINCOLN NATIONAL,0.00345,0.00345,1,0,0,1,1
LINCOLN NATIONAL,LOEWS,0.0,0.00794,0,2,0,2,-2
LOEWS,LINCOLN NATIONAL,0.00794,0.00794,2,0,0,2,2
LINCOLN NATIONAL,MCKESSON,0.000725,0.00145,0,0,1,1,0
MCKESSON,LINCOLN NATIONAL,0.000725,0.00145,0,0,1,1,0
LINCOLN NATIONAL,NATIONWIDE,0.0,0.01019,0,2,0,2,-2
NATIONWIDE,LINCOLN NATIONAL,0.01019,0.01019,2,0,0,2,2
LINCOLN NATIONAL,NEW YORK LIFE INSURANCE,0.010399,0.031196,0,2,4,6,-2
NEW YORK LIFE INSURANCE,LINCOLN NATIONAL,0.020797,0.031196,2,0,4,6,2
LINCOLN NATIONAL,NORTHERN TRUST,0.004813,0.006418,1,0,1,2,1
NORTHERN TRUST,LINCOLN NATIONAL,0.001604,0.006418,0,1,1,2,-1
LINCOLN NATIONAL,NORTHWESTERN MUTUAL,0.024678,0.082261,0,2,3,5,-2
NORTHWESTERN MUTUAL,LINCOLN NATIONAL,0.057583,0.082261,2,0,3,5,2
LINCOLN NATIONAL,PHILLIPS 66,0.003707,0.007414,0,0,1,1,0
PHILLIPS 66,LINCOLN NATIONAL,0.003707,0.007414,0,0,1,1,0
LINCOLN NATIONAL,PRINCIPAL FINANCIAL,0.05717,0.114341,0,0,5,5,0
PRINCIPAL FINANCIAL,LINCOLN NATIONAL,0.05717,0.114341,0,0,5,5,0
LINCOLN NATIONAL,QUEST DIAGNOSTICS,0.001468,0.002937,0,0,1,1,0
QUEST DIAGNOSTICS,LINCOLN NATIONAL,0.001468,0.002937,0,0,1,1,0
LINCOLN NATIONAL,RAYTHEON,0.004432,0.008864,0,0,2,2,0
RAYTHEON,LINCOLN NATIONAL,0.004432,0.008864,0,0,2,2,0
LINCOLN NATIONAL,STATE FARM INSURANCE,0.01511,0.045331,1,2,0,3,-1
STATE FARM INSURANCE,LINCOLN NATIONAL,0.030221,0.045331,2,1,0,3,1
LINCOLN NATIONAL,TIAA,0.042716,0.085433,0,0,3,3,0
TIAA,LINCOLN NATIONAL,0.042716,0.085433,0,0,3,3,0
LINCOLN NATIONAL,UNITED PARCEL SERVICE,0.001026,0.001026,1,0,0,1,1
UNITED PARCEL SERVICE,LINCOLN NATIONAL,0.0,0.001026,0,1,0,1,-1
LINCOLN NATIONAL,USAA,0.008373,0.011164,1,0,1,2,1
USAA,LINCOLN NATIONAL,0.002791,0.011164,0,1,1,2,-1
LINCOLN NATIONAL,YUM BRANDS,0.0,0.041517,0,2,0,2,-2
YUM BRANDS,LINCOLN NATIONAL,0.041517,0.041517,2,0,0,2,2
LOCKHEED MARTIN,MCKESSON,0.0,0.120823,0,1,0,1,-1
MCKESSON,LOCKHEED MARTIN,0.120823,0.120823,1,0,0,1,1
LOCKHEED MARTIN,MERCK,0.0,0.084698,0,1,0,1,-1
MERCK,LOCKHEED MARTIN,0.084698,0.084698,1,0,0,1,1
LOCKHEED MARTIN,MICRON TECHNOLOGY,0.007554,0.009065,2,0,1,3,2
MICRON TECHNOLOGY,LOCKHEED MARTIN,0.001511,0.009065,0,2,1,3,-2
LOCKHEED MARTIN,MICROSOFT,0.089178,0.14863,1,0,4,5,1
MICROSOFT,LOCKHEED MARTIN,0.059452,0.14863,0,1,4,5,-1
LOCKHEED MARTIN,MOTOROLA SOLUTIONS,0.06375,0.1275,0,0,2,2,0
MOTOROLA SOLUTIONS,LOCKHEED MARTIN,0.06375,0.1275,0,0,2,2,0
LOCKHEED MARTIN,MUTUAL OF OMAHA INSURANCE,0.022693,0.045387,0,0,1,1,0
MUTUAL OF OMAHA INSURANCE,LOCKHEED MARTIN,0.022693,0.045387,0,0,1,1,0
LOCKHEED MARTIN,NORTHROP GRUMMAN,0.252545,0.477029,2,1,14,17,1
NORTHROP GRUMMAN,LOCKHEED MARTIN,0.224484,0.477029,1,2,14,17,-1
LOCKHEED MARTIN,ORACLE,0.010585,0.021169,0,0,2,2,0
ORACLE,LOCKHEED MARTIN,0.010585,0.021169,0,0,2,2,0
LOCKHEED MARTIN,OSHKOSH,0.010445,0.016711,1,0,3,4,1
OSHKOSH,LOCKHEED MARTIN,0.006267,0.016711,0,1,3,4,-1
LOCKHEED MARTIN,OWENS & MINOR,0.004542,0.006056,1,0,1,2,1
OWENS & MINOR,LOCKHEED MARTIN,0.001514,0.006056,0,1,1,2,-1
LOCKHEED MARTIN,PFIZER,0.02303,0.02303,1,0,0,1,1
PFIZER,LOCKHEED MARTIN,0.0,0.02303,0,1,0,1,-1
LOCKHEED MARTIN,PPG INDUSTRIES,0.012521,0.017887,2,0,3,5,2
PPG INDUSTRIES,LOCKHEED MARTIN,0.005366,0.017887,0,2,3,5,-2
LOCKHEED MARTIN,PPL,0.000674,0.000899,1,0,1,2,1
PPL,LOCKHEED MARTIN,0.000225,0.000899,0,1,1,2,-1
LOCKHEED MARTIN,PUBLIC SERVICE ENTERPRISE GROUP,0.000226,0.000453,0,0,1,1,0
PUBLIC SERVICE ENTERPRISE GROUP,LOCKHEED MARTIN,0.000226,0.000453,0,0,1,1,0
LOCKHEED MARTIN,QUALCOMM,0.104391,0.104391,2,0,0,2,2
